charger_id,timestamp,energy_kwh,voltage,current,temperature,soc_percent,status,ai_status,ai_score
OVN-EV-001,2026-03-25 09:09:45.469166,13.75,488.44,96.7,72.51,63.4,ANOMALY,ANOMALY,-0.6834
OVN-EV-002,2026-03-25 09:09:48.011477,22.04,401.13,29.02,40.54,54.65,Charging,Normal,-0.4418
OVN-EV-003,2026-03-25 09:09:48.058795,13.24,386.69,29.33,38.04,85.3,Charging,Normal,-0.467
OVN-EV-001,2026-03-25 09:09:48.479766,12.36,489.99,99.5,87.2,38.72,ANOMALY,ANOMALY,-0.6888
OVN-EV-002,2026-03-25 09:09:51.018469,20.49,402.71,33.0,44.34,68.55,Charging,Normal,-0.4416
OVN-EV-003,2026-03-25 09:09:51.074984,19.53,401.37,34.28,39.78,93.04,Charging,Normal,-0.4841
OVN-EV-001,2026-03-25 09:09:51.486879,16.23,407.97,33.37,39.01,37.34,Charging,Normal,-0.4262
OVN-EV-002,2026-03-25 09:09:54.019669,22.42,416.45,31.49,33.47,42.14,Charging,Normal,-0.4812
OVN-EV-003,2026-03-25 09:09:54.085405,19.36,400.83,35.21,37.72,92.18,Charging,Normal,-0.4879
OVN-EV-001,2026-03-25 09:09:54.505824,17.74,396.42,28.52,37.68,20.03,Charging,Normal,-0.5026
OVN-EV-002,2026-03-25 09:09:57.028033,17.25,415.79,33.22,32.51,74.38,Charging,Normal,-0.4647
OVN-EV-003,2026-03-25 09:09:57.077853,11.84,401.76,34.37,39.28,24.79,Charging,Normal,-0.4829
OVN-EV-001,2026-03-25 09:09:57.510329,21.89,414.79,29.66,34.22,53.39,Charging,Normal,-0.461
OVN-EV-002,2026-03-25 09:10:00.030437,20.31,382.73,34.52,39.3,62.72,Charging,Normal,-0.4555
OVN-EV-003,2026-03-25 09:10:00.092136,11.7,409.99,35.97,36.28,83.86,Charging,Normal,-0.5167
OVN-EV-001,2026-03-25 09:10:00.520818,11.79,403.7,33.81,42.04,78.99,Charging,Normal,-0.4741
OVN-EV-002,2026-03-25 09:10:03.030978,17.6,382.87,32.27,43.09,44.4,Charging,Normal,-0.4581
OVN-EV-003,2026-03-25 09:10:03.108869,18.66,392.35,32.85,44.2,36.85,Charging,Normal,-0.4613
OVN-EV-001,2026-03-25 09:10:03.519576,18.13,410.42,34.18,40.29,21.0,Charging,Normal,-0.4877
OVN-EV-002,2026-03-25 09:10:06.044034,15.15,412.26,30.07,35.81,33.79,Charging,Normal,-0.4563
OVN-EV-003,2026-03-25 09:10:06.110339,17.07,380.11,33.96,43.2,51.28,Charging,Normal,-0.4734
OVN-EV-001,2026-03-25 09:10:06.517115,13.34,411.7,35.43,35.53,91.86,Charging,Normal,-0.5195
OVN-EV-002,2026-03-25 09:10:09.059684,12.11,486.43,93.63,87.17,40.53,ANOMALY,ANOMALY,-0.6837
OVN-EV-003,2026-03-25 09:10:09.111308,22.83,395.47,31.54,36.07,71.74,Charging,Normal,-0.446
OVN-EV-001,2026-03-25 09:10:09.522551,17.27,395.63,30.85,36.08,39.52,Charging,Normal,-0.4328
OVN-EV-002,2026-03-25 09:10:12.078127,23.89,411.21,31.1,32.08,38.62,Charging,Normal,-0.4787
OVN-EV-003,2026-03-25 09:10:12.113945,21.1,384.02,30.92,43.6,51.22,Charging,Normal,-0.4628
OVN-EV-001,2026-03-25 09:10:12.528096,10.52,381.42,31.58,30.6,48.21,Charging,Normal,-0.5274
OVN-EV-002,2026-03-25 09:10:15.077813,21.68,381.08,30.9,39.92,63.95,Charging,Normal,-0.4569
OVN-EV-003,2026-03-25 09:10:15.113638,12.98,417.5,30.46,34.08,28.2,Charging,Normal,-0.4923
OVN-EV-001,2026-03-25 09:10:15.539300,20.69,394.84,34.08,31.62,25.65,Charging,Normal,-0.487
OVN-EV-002,2026-03-25 09:10:18.095720,11.84,389.58,31.61,36.82,37.8,Charging,Normal,-0.4618
OVN-EV-003,2026-03-25 09:10:18.095720,23.8,391.51,35.99,41.91,38.14,Charging,Normal,-0.5028
OVN-EV-001,2026-03-25 09:10:18.541375,11.95,392.09,32.61,44.15,72.51,Charging,Normal,-0.4638
OVN-EV-002,2026-03-25 09:10:21.095835,18.36,395.09,32.35,35.84,23.2,Charging,Normal,-0.4696
OVN-EV-003,2026-03-25 09:10:21.095835,12.45,388.35,35.74,42.2,60.42,Charging,Normal,-0.4892
OVN-EV-001,2026-03-25 09:10:21.561036,17.18,416.44,29.19,42.21,66.4,Charging,Normal,-0.466
OVN-EV-003,2026-03-25 09:10:24.112684,10.82,383.33,32.99,41.14,32.24,Charging,Normal,-0.5186
OVN-EV-002,2026-03-25 09:10:24.112684,20.03,459.13,99.56,73.21,38.7,ANOMALY,ANOMALY,-0.6856
OVN-EV-001,2026-03-25 09:10:24.569383,13.73,387.51,28.61,31.1,89.17,Charging,Normal,-0.5172
OVN-EV-003,2026-03-25 09:10:27.111435,15.06,412.1,33.21,42.41,43.16,Charging,Normal,-0.4393
OVN-EV-002,2026-03-25 09:10:27.112787,14.65,407.29,35.2,35.83,31.48,Charging,Normal,-0.4605
OVN-EV-001,2026-03-25 09:10:27.576995,12.13,401.07,30.01,31.0,78.85,Charging,Normal,-0.4834
OVN-EV-003,2026-03-25 09:10:30.115528,24.28,398.44,29.08,44.11,75.4,Charging,Normal,-0.4928
OVN-EV-002,2026-03-25 09:10:30.115528,11.22,381.43,35.84,32.37,26.87,Charging,Normal,-0.5717
OVN-EV-001,2026-03-25 09:10:30.591907,22.35,386.85,34.62,32.98,92.32,Charging,Normal,-0.5251
OVN-EV-003,2026-03-25 09:10:33.113574,18.94,390.07,32.84,35.64,56.63,Charging,Normal,-0.4347
OVN-EV-002,2026-03-25 09:10:33.114717,16.05,387.02,30.77,44.01,26.23,Charging,Normal,-0.4834
OVN-EV-001,2026-03-25 09:10:33.603217,21.25,399.66,32.55,35.37,40.94,Charging,Normal,-0.4379
OVN-EV-003,2026-03-25 09:10:36.124981,11.21,382.81,30.28,44.61,46.41,Charging,Normal,-0.5109
OVN-EV-002,2026-03-25 09:10:36.124981,21.4,385.99,30.5,33.38,57.01,Charging,Normal,-0.4535
OVN-EV-001,2026-03-25 09:10:36.601156,13.39,490.38,96.66,76.0,53.24,ANOMALY,ANOMALY,-0.6705
OVN-EV-003,2026-03-25 09:10:39.143728,16.79,388.49,35.97,41.03,32.97,Charging,Normal,-0.4896
OVN-EV-002,2026-03-25 09:10:39.143728,14.81,381.52,28.93,33.72,20.83,Charging,Normal,-0.5196
OVN-EV-001,2026-03-25 09:10:39.602522,16.98,381.73,30.16,36.29,77.37,Charging,Normal,-0.4624
OVN-EV-003,2026-03-25 09:10:42.149174,12.64,380.59,31.24,34.59,73.16,Charging,Normal,-0.4865
OVN-EV-002,2026-03-25 09:10:42.149174,16.42,381.95,32.13,38.48,45.66,Charging,Normal,-0.4531
OVN-EV-001,2026-03-25 09:10:42.611384,21.43,468.88,96.53,83.23,67.78,ANOMALY,ANOMALY,-0.6654
OVN-EV-003,2026-03-25 09:10:45.143265,17.65,385.35,28.6,42.29,52.34,Charging,Normal,-0.4601
OVN-EV-002,2026-03-25 09:10:45.143265,14.51,419.65,32.11,33.86,76.76,Charging,Normal,-0.4734
OVN-EV-001,2026-03-25 09:10:45.626160,16.36,404.51,30.45,32.24,26.58,Charging,Normal,-0.4605
OVN-EV-003,2026-03-25 09:10:48.153099,21.93,385.35,35.79,40.47,63.66,Charging,Normal,-0.4969
OVN-EV-002,2026-03-25 09:10:48.153099,10.45,414.83,34.95,35.92,46.93,Charging,Normal,-0.5083
OVN-EV-001,2026-03-25 09:10:48.627236,12.53,400.76,30.86,30.92,42.41,Charging,Normal,-0.4734
OVN-EV-003,2026-03-25 09:10:51.163677,16.24,415.09,35.79,32.17,58.91,Charging,Normal,-0.4921
OVN-EV-002,2026-03-25 09:10:51.163677,17.88,399.44,30.92,36.11,81.58,Charging,Normal,-0.4207
OVN-EV-001,2026-03-25 09:10:51.641386,16.46,412.23,28.58,44.11,29.13,Charging,Normal,-0.4945
OVN-EV-003,2026-03-25 09:10:54.161625,21.98,382.53,28.18,36.41,72.45,Charging,Normal,-0.4964
OVN-EV-002,2026-03-25 09:10:54.162218,22.02,398.04,34.78,30.11,89.8,Charging,Normal,-0.5232
OVN-EV-001,2026-03-25 09:10:54.652057,22.16,397.57,30.4,32.43,93.55,Charging,Normal,-0.486
OVN-EV-003,2026-03-25 09:10:57.154288,11.34,411.22,35.01,41.33,58.68,Charging,Normal,-0.4852
OVN-EV-002,2026-03-25 09:10:57.154288,18.72,450.65,86.82,70.05,54.94,ANOMALY,ANOMALY,-0.6594
OVN-EV-001,2026-03-25 09:10:57.662679,12.65,416.94,30.16,36.57,26.29,Charging,Normal,-0.4898
OVN-EV-003,2026-03-25 09:11:00.171709,14.25,419.61,30.43,34.34,29.07,Charging,Normal,-0.497
OVN-EV-002,2026-03-25 09:11:00.171709,11.95,408.77,30.34,43.82,77.11,Charging,Normal,-0.4666
OVN-EV-001,2026-03-25 09:11:00.658167,10.04,401.07,29.45,39.58,22.87,Charging,Normal,-0.5305
OVN-EV-002,2026-03-25 09:11:03.178311,11.17,418.5,29.41,40.67,85.51,Charging,Normal,-0.5084
OVN-EV-003,2026-03-25 09:11:03.179074,19.36,390.05,32.6,37.9,79.54,Charging,Normal,-0.4269
OVN-EV-001,2026-03-25 09:11:03.671009,23.16,384.34,29.61,35.25,93.65,Charging,Normal,-0.5164
OVN-EV-002,2026-03-25 09:11:06.171087,10.03,418.72,35.87,44.11,72.08,Charging,Normal,-0.5648
OVN-EV-003,2026-03-25 09:11:06.171902,12.86,389.66,31.17,35.99,72.86,Charging,Normal,-0.4509
OVN-EV-001,2026-03-25 09:11:06.679510,10.61,402.88,33.91,43.4,78.45,Charging,Normal,-0.487
OVN-EV-002,2026-03-25 09:11:09.190921,11.91,399.2,28.74,44.51,25.51,Charging,Normal,-0.5167
OVN-EV-003,2026-03-25 09:11:09.190921,15.5,413.57,34.55,42.96,21.11,Charging,Normal,-0.5102
OVN-EV-001,2026-03-25 09:11:09.678080,21.31,411.62,34.12,31.8,28.66,Charging,Normal,-0.498
OVN-EV-002,2026-03-25 09:11:12.195886,21.58,396.18,34.19,30.16,58.93,Charging,Normal,-0.4919
OVN-EV-003,2026-03-25 09:11:12.196224,12.78,413.21,35.22,44.9,53.51,Charging,Normal,-0.502
OVN-EV-001,2026-03-25 09:11:12.680039,14.0,406.39,35.69,44.39,28.39,Charging,Normal,-0.5112
OVN-EV-002,2026-03-25 09:11:15.203254,18.44,401.18,30.7,35.44,43.9,Charging,Normal,-0.4217
OVN-EV-003,2026-03-25 09:11:15.203254,16.12,385.44,35.59,35.42,24.13,Charging,Normal,-0.5093
OVN-EV-001,2026-03-25 09:11:15.675365,24.9,384.11,31.68,41.19,58.69,Charging,Normal,-0.5027
OVN-EV-002,2026-03-25 09:11:18.214544,19.12,418.38,30.3,35.17,58.18,Charging,Normal,-0.4465
OVN-EV-003,2026-03-25 09:11:18.215555,10.56,458.33,86.03,89.88,68.37,ANOMALY,ANOMALY,-0.685
OVN-EV-001,2026-03-25 09:11:18.677503,14.98,398.05,32.39,30.99,38.01,Charging,Normal,-0.4587
OVN-EV-002,2026-03-25 09:11:21.236968,12.34,414.79,29.77,31.46,72.59,Charging,Normal,-0.4816
OVN-EV-003,2026-03-25 09:11:21.236968,11.03,384.01,33.36,40.17,68.72,Charging,Normal,-0.4895
OVN-EV-001,2026-03-25 09:11:21.687828,19.37,398.7,31.56,40.39,72.93,Charging,Normal,-0.425
OVN-EV-003,2026-03-25 09:11:24.237331,18.09,396.56,32.02,36.67,72.54,Charging,Normal,-0.4229
OVN-EV-002,2026-03-25 09:11:24.237331,13.98,410.53,30.2,42.01,92.95,Charging,Normal,-0.4876
OVN-EV-001,2026-03-25 09:11:24.696277,23.67,418.97,28.78,37.79,77.66,Charging,Normal,-0.4974
OVN-EV-003,2026-03-25 09:11:27.244329,14.35,394.18,30.59,31.75,31.49,Charging,Normal,-0.4721
OVN-EV-002,2026-03-25 09:11:27.244329,12.32,398.31,33.87,40.06,49.87,Charging,Normal,-0.444
OVN-EV-001,2026-03-25 09:11:27.699494,20.1,399.32,32.51,33.42,66.62,Charging,Normal,-0.4295
OVN-EV-003,2026-03-25 09:11:30.261937,18.32,393.51,33.38,37.57,92.07,Charging,Normal,-0.4638
OVN-EV-002,2026-03-25 09:11:30.261937,10.36,399.66,33.2,34.33,89.75,Charging,Normal,-0.5098
OVN-EV-001,2026-03-25 09:11:30.711887,20.14,408.61,34.49,41.01,64.87,Charging,Normal,-0.4414
OVN-EV-003,2026-03-25 09:11:33.273813,14.62,395.04,35.78,33.61,52.73,Charging,Normal,-0.4733
OVN-EV-002,2026-03-25 09:11:33.273813,15.24,408.62,34.4,44.28,24.01,Charging,Normal,-0.4964
OVN-EV-001,2026-03-25 09:11:33.726337,14.67,397.47,29.07,30.72,28.04,Charging,Normal,-0.5055
OVN-EV-003,2026-03-25 09:11:36.276613,14.68,410.28,32.98,41.15,26.86,Charging,Normal,-0.4657
OVN-EV-002,2026-03-25 09:11:36.276613,13.65,411.36,31.29,37.29,29.7,Charging,Normal,-0.4549
OVN-EV-001,2026-03-25 09:11:36.721201,21.36,392.57,33.2,41.88,29.27,Charging,Normal,-0.4689
OVN-EV-003,2026-03-25 09:11:39.290249,10.41,409.95,32.31,43.97,65.63,Charging,Normal,-0.4919
OVN-EV-002,2026-03-25 09:11:39.290249,24.14,419.78,29.59,32.49,91.05,Charging,Normal,-0.5352
OVN-EV-001,2026-03-25 09:11:39.743620,13.88,387.27,35.59,35.04,92.08,Charging,Normal,-0.5199
OVN-EV-003,2026-03-25 09:11:42.297758,20.8,381.83,35.79,41.93,83.94,Charging,Normal,-0.5203
OVN-EV-002,2026-03-25 09:11:42.297758,24.7,386.57,30.37,37.69,55.53,Charging,Normal,-0.4867
OVN-EV-001,2026-03-25 09:11:42.742024,19.21,386.75,34.0,38.02,36.29,Charging,Normal,-0.4543
OVN-EV-003,2026-03-25 09:11:45.311092,15.45,385.03,30.4,39.74,49.8,Charging,Normal,-0.4476
OVN-EV-002,2026-03-25 09:11:45.311092,15.69,419.32,32.64,33.37,40.58,Charging,Normal,-0.474
OVN-EV-001,2026-03-25 09:11:45.765244,19.33,413.75,30.28,43.86,47.35,Charging,Normal,-0.4587
OVN-EV-003,2026-03-25 09:11:48.315791,18.37,409.42,31.31,42.12,48.79,Charging,Normal,-0.4343
OVN-EV-002,2026-03-25 09:11:48.315791,11.35,384.68,33.64,42.24,49.55,Charging,Normal,-0.4839
OVN-EV-001,2026-03-25 09:11:48.775762,19.39,383.13,31.46,34.06,41.24,Charging,Normal,-0.4589
OVN-EV-003,2026-03-25 09:11:51.320747,13.94,397.65,33.96,44.6,26.45,Charging,Normal,-0.4886
OVN-EV-002,2026-03-25 09:11:51.320747,22.9,410.65,35.88,41.02,27.66,Charging,Normal,-0.5188
OVN-EV-001,2026-03-25 09:11:51.796614,13.27,407.84,33.62,42.43,28.37,Charging,Normal,-0.4694
OVN-EV-003,2026-03-25 09:11:54.324167,21.95,491.52,96.43,73.28,33.6,ANOMALY,ANOMALY,-0.6991
OVN-EV-002,2026-03-25 09:11:54.324167,16.01,386.64,31.27,36.84,93.51,Charging,Normal,-0.4936
OVN-EV-001,2026-03-25 09:11:54.794359,24.92,403.16,34.44,34.61,82.56,Charging,Normal,-0.4974
OVN-EV-003,2026-03-25 09:11:57.335467,19.62,397.66,31.19,43.73,24.38,Charging,Normal,-0.4919
OVN-EV-002,2026-03-25 09:11:57.335467,19.34,410.35,35.53,32.61,34.31,Charging,Normal,-0.489
OVN-EV-001,2026-03-25 09:11:57.821854,14.25,416.43,30.8,38.01,69.36,Charging,Normal,-0.4423
OVN-EV-003,2026-03-25 09:12:00.339857,22.59,396.81,31.84,35.64,23.51,Charging,Normal,-0.4812
OVN-EV-002,2026-03-25 09:12:00.339857,20.31,401.0,29.86,36.11,36.8,Charging,Normal,-0.4384
OVN-EV-001,2026-03-25 09:12:00.821881,17.47,391.83,34.59,39.99,61.62,Charging,Normal,-0.4356
OVN-EV-002,2026-03-25 09:12:03.358192,20.24,412.51,33.3,36.46,79.12,Charging,Normal,-0.4512
OVN-EV-003,2026-03-25 09:12:03.358192,13.85,400.98,30.08,33.55,63.02,Charging,Normal,-0.4323
OVN-EV-001,2026-03-25 09:12:03.831339,12.34,395.33,30.46,32.07,89.59,Charging,Normal,-0.483
OVN-EV-002,2026-03-25 09:12:06.378899,19.88,380.09,33.82,34.47,91.88,Charging,Normal,-0.5332
OVN-EV-003,2026-03-25 09:12:06.378899,13.46,399.01,33.73,36.05,33.76,Charging,Normal,-0.4483
OVN-EV-001,2026-03-25 09:12:06.844345,18.68,390.01,35.74,42.08,54.21,Charging,Normal,-0.4695
OVN-EV-002,2026-03-25 09:12:09.384376,12.83,384.58,35.76,35.86,60.21,Charging,Normal,-0.4863
OVN-EV-003,2026-03-25 09:12:09.384376,17.59,408.65,34.67,42.59,66.14,Charging,Normal,-0.446
OVN-EV-001,2026-03-25 09:12:09.868598,15.45,400.42,35.3,31.25,72.32,Charging,Normal,-0.4715
OVN-EV-002,2026-03-25 09:12:12.391655,19.22,383.07,33.55,31.99,65.39,Charging,Normal,-0.4685
OVN-EV-003,2026-03-25 09:12:12.391655,21.97,398.38,32.36,31.59,61.27,Charging,Normal,-0.4519
OVN-EV-001,2026-03-25 09:12:12.878142,16.9,380.6,34.02,34.27,91.63,Charging,Normal,-0.5265
OVN-EV-002,2026-03-25 09:12:15.397080,11.88,382.86,33.78,42.63,32.58,Charging,Normal,-0.4968
OVN-EV-003,2026-03-25 09:12:15.398596,20.0,392.06,35.95,32.85,23.95,Charging,Normal,-0.5253
OVN-EV-001,2026-03-25 09:12:15.888276,20.03,405.49,33.48,40.79,30.34,Charging,Normal,-0.4599
OVN-EV-002,2026-03-25 09:12:18.396287,24.19,408.72,32.86,30.45,80.21,Charging,Normal,-0.5046
OVN-EV-003,2026-03-25 09:12:18.398357,12.91,415.48,30.91,34.86,63.43,Charging,Normal,-0.4479
OVN-EV-001,2026-03-25 09:12:18.905891,20.7,384.25,35.54,41.21,45.64,Charging,Normal,-0.486
OVN-EV-002,2026-03-25 09:12:21.393987,17.46,388.61,31.3,36.58,59.16,Charging,Normal,-0.4368
OVN-EV-003,2026-03-25 09:12:21.393987,11.44,417.54,30.94,44.94,39.08,Charging,Normal,-0.517
OVN-EV-001,2026-03-25 09:12:21.924224,10.66,381.03,31.0,43.06,83.82,Charging,Normal,-0.5102
OVN-EV-003,2026-03-25 09:12:24.394876,13.05,382.92,28.74,43.16,33.9,Charging,Normal,-0.5024
OVN-EV-002,2026-03-25 09:12:24.394876,23.27,412.7,28.43,31.28,51.0,Charging,Normal,-0.4943
OVN-EV-001,2026-03-25 09:12:24.939199,10.75,398.27,34.62,43.17,62.53,Charging,Normal,-0.4879
OVN-EV-003,2026-03-25 09:12:27.407433,22.84,384.4,32.83,44.17,32.76,Charging,Normal,-0.5025
OVN-EV-002,2026-03-25 09:12:27.407433,18.17,415.77,28.35,36.52,52.75,Charging,Normal,-0.4677
OVN-EV-001,2026-03-25 09:12:27.941638,21.91,398.34,34.49,40.36,71.11,Charging,Normal,-0.459
OVN-EV-003,2026-03-25 09:12:30.421653,16.8,403.68,29.73,30.63,31.84,Charging,Normal,-0.4732
OVN-EV-002,2026-03-25 09:12:30.421653,19.65,408.2,30.77,33.75,90.53,Charging,Normal,-0.4802
OVN-EV-001,2026-03-25 09:12:30.951598,21.2,385.15,33.76,44.92,88.03,Charging,Normal,-0.5141
OVN-EV-003,2026-03-25 09:12:33.433386,13.62,407.48,32.08,44.12,43.83,Charging,Normal,-0.4545
OVN-EV-002,2026-03-25 09:12:33.433386,21.28,406.3,30.49,33.6,59.05,Charging,Normal,-0.4436
OVN-EV-001,2026-03-25 09:12:33.966168,18.33,413.97,35.77,31.38,53.6,Charging,Normal,-0.4894
OVN-EV-003,2026-03-25 09:12:36.437736,22.55,403.72,28.79,44.21,66.91,Charging,Normal,-0.4768
OVN-EV-002,2026-03-25 09:12:36.437736,23.25,403.11,28.58,41.07,31.99,Charging,Normal,-0.4892
OVN-EV-001,2026-03-25 09:12:36.986654,10.23,387.84,28.52,39.2,85.15,Charging,Normal,-0.5165
OVN-EV-003,2026-03-25 09:12:39.441675,14.49,392.53,33.3,37.0,46.5,Charging,Normal,-0.422
OVN-EV-002,2026-03-25 09:12:39.441675,21.97,403.13,29.1,37.54,57.61,Charging,Normal,-0.4472
OVN-EV-001,2026-03-25 09:12:40.002159,14.78,390.93,33.74,36.17,66.48,Charging,Normal,-0.4251
OVN-EV-003,2026-03-25 09:12:42.444157,21.7,414.8,29.36,38.23,80.84,Charging,Normal,-0.4784
OVN-EV-002,2026-03-25 09:12:42.444157,14.89,392.02,34.53,38.44,57.55,Charging,Normal,-0.436
OVN-EV-001,2026-03-25 09:12:43.011324,24.54,411.42,29.57,44.63,92.46,Charging,Normal,-0.5546
OVN-EV-003,2026-03-25 09:12:45.439183,16.41,381.33,30.83,31.24,94.58,Charging,Normal,-0.5376
OVN-EV-002,2026-03-25 09:12:45.439183,11.86,393.08,34.32,31.55,41.06,Charging,Normal,-0.4921
OVN-EV-001,2026-03-25 09:12:46.024695,18.85,409.69,34.88,42.04,91.47,Charging,Normal,-0.4972
OVN-EV-003,2026-03-25 09:12:48.451538,10.82,385.19,30.2,37.0,94.33,Charging,Normal,-0.5362
OVN-EV-002,2026-03-25 09:12:48.451538,21.48,401.86,28.35,44.93,40.12,Charging,Normal,-0.4917
OVN-EV-001,2026-03-25 09:12:49.015547,19.14,419.6,28.15,43.7,70.45,Charging,Normal,-0.504
OVN-EV-003,2026-03-25 09:12:51.468628,11.36,392.47,35.18,44.4,25.69,Charging,Normal,-0.5168
OVN-EV-002,2026-03-25 09:12:51.468628,21.33,382.95,31.78,34.29,55.72,Charging,Normal,-0.4497
OVN-EV-001,2026-03-25 09:12:52.020699,13.44,390.05,32.91,44.12,78.5,Charging,Normal,-0.4713
OVN-EV-003,2026-03-25 09:12:54.475727,23.68,403.54,29.85,40.2,48.07,Charging,Normal,-0.4468
OVN-EV-002,2026-03-25 09:12:54.475727,17.34,397.69,34.8,32.6,33.75,Charging,Normal,-0.4779
OVN-EV-001,2026-03-25 09:12:55.031812,10.99,392.57,35.39,34.99,84.7,Charging,Normal,-0.5136
OVN-EV-003,2026-03-25 09:12:57.472909,21.13,418.73,31.8,38.22,59.92,Charging,Normal,-0.4653
OVN-EV-002,2026-03-25 09:12:57.472909,10.35,392.49,30.71,43.18,76.29,Charging,Normal,-0.4926
OVN-EV-001,2026-03-25 09:12:58.041722,18.62,391.05,33.64,35.89,94.04,Charging,Normal,-0.4911
OVN-EV-003,2026-03-25 09:13:00.472708,20.15,381.7,28.22,43.93,48.97,Charging,Normal,-0.4955
OVN-EV-002,2026-03-25 09:13:00.472708,24.28,385.77,30.88,30.96,41.76,Charging,Normal,-0.5049
OVN-EV-001,2026-03-25 09:13:01.061651,16.71,396.4,28.47,37.4,93.49,Charging,Normal,-0.4933
OVN-EV-002,2026-03-25 09:13:03.483730,13.79,452.76,91.59,80.77,21.52,ANOMALY,ANOMALY,-0.6819
OVN-EV-003,2026-03-25 09:13:03.483730,23.05,411.09,29.4,38.81,72.48,Charging,Normal,-0.4419
OVN-EV-001,2026-03-25 09:13:04.068514,17.33,404.42,34.1,33.31,23.67,Charging,Normal,-0.4766
OVN-EV-002,2026-03-25 09:13:06.496292,20.17,415.58,34.16,41.81,59.48,Charging,Normal,-0.4541
OVN-EV-003,2026-03-25 09:13:06.496292,17.67,412.21,28.95,37.25,57.87,Charging,Normal,-0.4251
OVN-EV-001,2026-03-25 09:13:07.055671,15.73,394.38,33.5,31.09,64.74,Charging,Normal,-0.4503
OVN-EV-002,2026-03-25 09:13:09.513702,16.24,394.54,30.05,31.84,83.03,Charging,Normal,-0.4596
OVN-EV-003,2026-03-25 09:13:09.513702,23.73,407.28,30.27,37.88,83.5,Charging,Normal,-0.4636
OVN-EV-001,2026-03-25 09:13:10.059977,12.05,408.87,31.64,43.47,20.18,Charging,Normal,-0.5102
OVN-EV-002,2026-03-25 09:13:12.519465,12.15,395.23,34.13,35.27,30.17,Charging,Normal,-0.466
OVN-EV-003,2026-03-25 09:13:12.519465,17.92,399.5,32.25,31.11,23.84,Charging,Normal,-0.4841
OVN-EV-001,2026-03-25 09:13:13.071546,24.29,406.14,34.89,43.17,93.83,Charging,Normal,-0.5717
OVN-EV-002,2026-03-25 09:13:15.528135,18.05,412.12,33.09,39.76,78.12,Charging,Normal,-0.4413
OVN-EV-003,2026-03-25 09:13:15.528135,13.29,384.64,29.59,41.64,67.6,Charging,Normal,-0.4558
OVN-EV-001,2026-03-25 09:13:16.061512,15.17,406.92,32.25,30.6,90.26,Charging,Normal,-0.4889
OVN-EV-002,2026-03-25 09:13:18.535421,10.89,399.55,33.92,31.86,44.18,Charging,Normal,-0.4941
OVN-EV-003,2026-03-25 09:13:18.535421,22.28,418.3,35.9,33.84,65.45,Charging,Normal,-0.5124
OVN-EV-001,2026-03-25 09:13:19.080052,12.18,407.74,28.86,38.42,28.64,Charging,Normal,-0.4745
OVN-EV-002,2026-03-25 09:13:21.539132,20.2,381.98,32.72,43.71,39.56,Charging,Normal,-0.4799
OVN-EV-003,2026-03-25 09:13:21.539132,15.44,406.29,31.85,32.77,87.4,Charging,Normal,-0.4584
OVN-EV-001,2026-03-25 09:13:22.088731,17.15,380.32,29.22,38.12,64.05,Charging,Normal,-0.4561
OVN-EV-003,2026-03-25 09:13:24.531591,10.58,406.89,29.62,38.46,93.66,Charging,Normal,-0.5321
OVN-EV-002,2026-03-25 09:13:24.532144,16.47,410.47,34.77,33.94,26.69,Charging,Normal,-0.4773
OVN-EV-001,2026-03-25 09:13:25.111958,10.48,400.09,30.15,44.48,38.39,Charging,Normal,-0.497
OVN-EV-003,2026-03-25 09:13:27.536884,17.81,386.73,32.01,30.91,76.05,Charging,Normal,-0.477
OVN-EV-002,2026-03-25 09:13:27.543036,19.3,392.83,35.6,40.47,67.96,Charging,Normal,-0.462
OVN-EV-001,2026-03-25 09:13:28.111566,15.53,393.02,29.85,39.49,63.59,Charging,Normal,-0.4326
OVN-EV-003,2026-03-25 09:13:30.562193,18.31,380.13,34.88,35.44,60.79,Charging,Normal,-0.4787
OVN-EV-002,2026-03-25 09:13:30.562193,16.96,412.44,35.61,44.2,64.87,Charging,Normal,-0.4822
OVN-EV-001,2026-03-25 09:13:31.125525,10.87,418.85,30.26,33.28,62.25,Charging,Normal,-0.5077
OVN-EV-003,2026-03-25 09:13:33.577129,19.55,403.8,29.71,36.79,59.19,Charging,Normal,-0.4174
OVN-EV-002,2026-03-25 09:13:33.577129,17.88,380.0,30.53,31.0,75.64,Charging,Normal,-0.4924
OVN-EV-001,2026-03-25 09:13:34.126203,11.27,403.44,31.82,40.42,53.07,Charging,Normal,-0.452
OVN-EV-003,2026-03-25 09:13:36.585701,12.37,409.37,31.23,41.69,76.06,Charging,Normal,-0.453
OVN-EV-002,2026-03-25 09:13:36.586397,10.05,408.27,33.45,33.7,20.82,Charging,Normal,-0.5568
OVN-EV-001,2026-03-25 09:13:37.148902,24.64,418.98,31.69,39.11,64.85,Charging,Normal,-0.4975
OVN-EV-003,2026-03-25 09:13:39.596789,17.08,383.54,34.42,36.39,58.03,Charging,Normal,-0.4502
OVN-EV-002,2026-03-25 09:13:39.596789,19.62,391.2,32.5,34.49,53.52,Charging,Normal,-0.4276
OVN-EV-001,2026-03-25 09:13:40.148992,13.43,399.51,33.25,36.31,44.79,Charging,Normal,-0.4376
OVN-EV-003,2026-03-25 09:13:42.610346,14.09,389.25,34.31,41.1,92.52,Charging,Normal,-0.4917
